imageFilename,bboxes
.\rgb_\C723_2017_3_7_15_26_41\2.jpg,"[[112.0, 1.0, 207.0, 205.0]]"
.\rgb_\C723_2017_3_7_15_6_36\2.jpg,"[[117.0, 1.0, 202.0, 126.0]]"
.\rgb_\C724_2017_12_31_10_12_26\1.jpg,"[[1.0, 149.0, 21.0, 31.0], [103.0, 109.0, 91.0, 41.0], [183.0, 80.0, 26.0, 16.0], [199.0, 81.0, 27.0, 23.0], [200.0, 79.0, 32.0, 15.0], [296.0, 161.0, 55.0, 58.0]]"
.\rgb_\C724_2017_12_31_10_12_26\2.jpg,"[[1.0, 105.0, 88.0, 40.0], [1.0, 134.0, 91.0, 52.0], [186.0, 75.0, 24.0, 24.0], [196.0, 84.0, 29.0, 22.0], [201.0, 79.0, 34.0, 20.0]]"
.\rgb_\C724_2017_12_31_10_12_26\3.jpg,"[[114.0, 136.0, 117.0, 66.0], [185.0, 79.0, 26.0, 19.0], [197.0, 83.0, 30.0, 20.0], [207.0, 78.0, 26.0, 18.0]]"
.\rgb_\C724_2017_12_31_10_12_26\4.jpg,"[[142.0, 135.0, 130.0, 63.0], [180.0, 81.0, 27.0, 18.0], [200.0, 86.0, 25.0, 23.0], [203.0, 75.0, 28.0, 16.0]]"
.\rgb_\C724_2017_12_31_10_12_26\5.jpg,"[[13.0, 150.0, 130.0, 72.0], [183.0, 82.0, 23.0, 16.0], [197.0, 85.0, 29.0, 18.0], [209.0, 77.0, 22.0, 17.0], [66.0, 66.0, 27.0, 25.0]]"
.\rgb_\C724_2017_12_31_10_12_26\6.jpg,"[[185.0, 83.0, 18.0, 15.0], [193.0, 88.0, 34.0, 18.0], [32.0, 152.0, 138.0, 74.0], [64.0, 72.0, 22.0, 26.0]]"
.\rgb_\C724_2017_12_31_10_12_26\7.jpg,"[[184.0, 78.0, 19.0, 18.0], [197.0, 84.0, 27.0, 18.0], [208.0, 79.0, 21.0, 16.0], [241.0, 157.0, 110.0, 73.0]]"
.\rgb_\C724_2017_12_31_10_12_26\8.jpg,"[[190.0, 78.0, 19.0, 25.0], [201.0, 84.0, 29.0, 24.0], [287.0, 153.0, 64.0, 86.0]]"
.\rgb_\C724_2017_12_31_10_12_26\9.jpg,"[[184.0, 81.0, 21.0, 18.0], [338.0, 157.0, 13.0, 78.0]]"
.\rgb_\C724_2017_12_31_10_12_26\10.jpg,"[[1.0, 132.0, 27.0, 62.0]]"
.\rgb_\C724_2017_12_31_10_12_26\11.jpg,"[[1.0, 131.0, 91.0, 70.0]]"
.\rgb_\C724_2017_12_31_10_12_26\12.jpg,"[[40.0, 125.0, 120.0, 71.0]]"
.\rgb_\C724_2017_12_31_10_12_26\13.jpg,"[[118.0, 137.0, 130.0, 67.0]]"
.\rgb_\C724_2017_12_31_10_12_26\14.jpg,"[[232.0, 141.0, 119.0, 66.0]]"
.\rgb_\C724_2017_12_31_10_12_26\15.jpg,"[[1.0, 149.0, 27.0, 52.0], [184.0, 80.0, 21.0, 20.0], [280.0, 136.0, 71.0, 80.0]]"
.\rgb_\C724_2017_12_31_10_12_26\16.jpg,"[[61.0, 151.0, 149.0, 63.0]]"
.\rgb_\C724_2017_12_31_10_12_26\17.jpg,"[[117.0, 152.0, 152.0, 69.0]]"
.\rgb_\C724_2017_12_31_10_12_26\18.jpg,"[[201.0, 160.0, 149.0, 60.0]]"
.\rgb_\C724_2017_12_31_10_32_29\1.jpg,"[[1.0, 130.0, 88.0, 54.0], [233.0, 84.0, 27.0, 24.0], [238.0, 107.0, 86.0, 37.0], [275.0, 76.0, 35.0, 29.0]]"
.\rgb_\C724_2017_12_31_10_32_29\2.jpg,"[[1.0, 148.0, 67.0, 80.0], [184.0, 105.0, 72.0, 41.0], [229.0, 83.0, 31.0, 25.0], [277.0, 75.0, 28.0, 23.0], [69.0, 140.0, 118.0, 52.0]]"
.\rgb_\C724_2017_12_31_10_32_29\3.jpg,"[[1.0, 140.0, 119.0, 90.0], [129.0, 143.0, 131.0, 67.0], [145.0, 112.0, 84.0, 25.0], [233.0, 89.0, 24.0, 28.0], [275.0, 78.0, 21.0, 22.0]]"
.\rgb_\C724_2017_12_31_10_32_29\4.jpg,"[[105.0, 140.0, 187.0, 99.0], [277.0, 72.0, 23.0, 25.0], [301.0, 139.0, 50.0, 67.0], [58.0, 106.0, 75.0, 36.0]]"
.\rgb_\C724_2017_12_31_10_32_29\5.jpg,"[[211.0, 136.0, 140.0, 103.0], [23.0, 109.0, 64.0, 29.0]]"
.\rgb_\C724_2017_12_31_10_32_29\6.jpg,"[[1.0, 109.0, 48.0, 30.0], [287.0, 150.0, 64.0, 88.0]]"
.\rgb_\C724_2017_12_31_10_32_29\7.jpg,"[[1.0, 111.0, 12.0, 31.0]]"
.\rgb_\C724_2017_12_31_10_32_29\8.jpg,"[[1.0, 143.0, 93.0, 63.0], [232.0, 81.0, 23.0, 26.0], [62.0, 73.0, 31.0, 19.0]]"
.\rgb_\C724_2017_12_31_10_32_29\9.jpg,"[[61.0, 133.0, 130.0, 77.0]]"
.\rgb_\C724_2017_12_31_10_32_29\10.jpg,"[[149.0, 145.0, 131.0, 54.0]]"
.\rgb_\C724_2017_12_31_10_32_29\11.jpg,"[[249.0, 152.0, 102.0, 63.0]]"
.\rgb_\C724_2017_12_31_10_32_29\12.jpg,"[[327.0, 145.0, 24.0, 60.0]]"
.\rgb_\C724_2017_12_31_10_32_29\14.jpg,"[[232.0, 85.0, 24.0, 22.0]]"
.\rgb_\C724_2017_12_31_10_32_29\15.jpg,"[[1.0, 152.0, 85.0, 61.0]]"
.\rgb_\C724_2017_12_31_10_32_29\16.jpg,"[[45.0, 150.0, 137.0, 79.0]]"
.\rgb_\C724_2017_12_31_10_32_29\17.jpg,"[[165.0, 163.0, 145.0, 69.0]]"
.\rgb_\C724_2017_12_31_10_32_29\18.jpg,"[[284.0, 171.0, 67.0, 50.0]]"
.\rgb_\C724_2017_12_31_10_52_8\1.jpg,"[[1.0, 126.0, 86.0, 54.0], [136.0, 109.0, 90.0, 45.0], [163.0, 82.0, 29.0, 21.0], [190.0, 77.0, 20.0, 20.0], [201.0, 83.0, 23.0, 22.0], [212.0, 176.0, 139.0, 63.0], [234.0, 82.0, 26.0, 20.0]]"
.\rgb_\C724_2017_12_31_10_52_8\2.jpg,"[[15.0, 129.0, 101.0, 69.0], [165.0, 83.0, 27.0, 19.0], [187.0, 77.0, 22.0, 18.0], [198.0, 82.0, 28.0, 24.0], [234.0, 87.0, 26.0, 19.0], [271.0, 166.0, 80.0, 73.0], [304.0, 106.0, 47.0, 50.0], [98.0, 111.0, 86.0, 43.0]]"
.\rgb_\C724_2017_12_31_10_52_8\3.jpg,"[[165.0, 82.0, 27.0, 33.0], [21.0, 111.0, 69.0, 38.0], [244.0, 113.0, 94.0, 34.0], [62.0, 75.0, 26.0, 22.0], [91.0, 142.0, 122.0, 54.0]]"
.\rgb_\C724_2017_12_31_10_52_8\4.jpg,"[[1.0, 111.0, 41.0, 32.0], [1.0, 150.0, 38.0, 32.0], [151.0, 134.0, 141.0, 67.0], [190.0, 78.0, 20.0, 19.0], [199.0, 112.0, 102.0, 37.0], [232.0, 84.0, 32.0, 18.0], [62.0, 72.0, 29.0, 24.0]]"
.\rgb_\C724_2017_12_31_10_52_8\5.jpg,"[[129.0, 107.0, 82.0, 36.0], [13.0, 137.0, 100.0, 50.0], [161.0, 84.0, 31.0, 20.0], [187.0, 77.0, 21.0, 15.0], [198.0, 84.0, 30.0, 22.0], [233.0, 82.0, 24.0, 18.0], [267.0, 145.0, 84.0, 57.0], [277.0, 114.0, 74.0, 37.0], [65.0, 73.0, 26.0, 24.0]]"
.\rgb_\C724_2017_12_31_10_52_8\6.jpg,"[[163.0, 82.0, 30.0, 27.0], [238.0, 105.0, 76.0, 51.0], [312.0, 105.0, 39.0, 42.0], [334.0, 154.0, 17.0, 42.0], [54.0, 138.0, 112.0, 64.0], [63.0, 70.0, 35.0, 29.0], [80.0, 106.0, 92.0, 36.5]]"
.\rgb_\C724_2017_12_31_10_52_8\7.jpg,"[[1.0, 119.0, 48.0, 100.0], [157.0, 77.0, 32.0, 30.0], [188.0, 73.0, 25.0, 23.0], [190.0, 115.0, 88.0, 35.0], [198.0, 83.0, 24.0, 26.0], [228.0, 86.0, 34.0, 18.0], [272.0, 105.0, 67.0, 41.0], [59.0, 108.0, 84.0, 39.0], [63.0, 72.0, 36.0, 21.0], [96.0, 146.0, 112.0, 48.0]]"
.\rgb_\C724_2017_12_31_10_52_8\8.jpg,"[[1.0, 103.0, 65.0, 32.0], [1.0, 119.0, 156.0, 115.0], [117.0, 113.0, 78.0, 38.0], [159.0, 82.0, 28.0, 26.0], [187.0, 112.0, 83.0, 27.0], [190.0, 144.0, 128.0, 56.0], [192.0, 77.0, 15.0, 17.0], [200.0, 85.0, 31.0, 21.0], [232.0, 83.0, 30.0, 25.0], [234.0, 74.0, 27.0, 18.0], [281.0, 98.0, 65.0, 38.0]]"
.\rgb_\C724_2017_12_31_10_52_8\9.jpg,"[[1.0, 108.0, 38.0, 30.0], [1.0, 129.0, 211.0, 109.0], [150.0, 108.0, 78.0, 28.0], [163.0, 83.0, 22.0, 20.0], [190.0, 76.0, 21.0, 21.0], [198.0, 83.0, 29.0, 18.0], [236.0, 75.0, 19.0, 16.0], [247.0, 103.0, 72.0, 32.0], [249.0, 148.0, 102.0, 63.0], [64.0, 69.0, 27.0, 19.0], [78.0, 113.0, 60.0, 22.0]]"
.\rgb_\C724_2017_12_31_10_52_8\10.jpg,"[[1.0, 125.0, 307.0, 114.0], [114.0, 110.0, 67.0, 27.0], [211.0, 75.0, 20.0, 19.0], [217.0, 104.0, 65.0, 27.0], [233.0, 75.0, 29.0, 19.0], [234.0, 84.0, 29.0, 21.0], [314.0, 145.0, 37.0, 56.0], [31.0, 110.0, 56.0, 30.0], [65.0, 69.0, 30.0, 30.0]]"
.\rgb_\C724_2017_12_31_10_52_8\11.jpg,"[[1.0, 106.0, 53.0, 39.0], [1.0, 129.0, 351.0, 110.0], [189.0, 103.0, 66.0, 28.0], [198.0, 82.0, 26.0, 21.0], [211.0, 78.0, 27.0, 19.0], [234.0, 82.0, 32.0, 22.0], [296.0, 117.0, 55.0, 21.0], [67.0, 75.0, 30.0, 22.0], [81.0, 111.0, 62.0, 26.0]]"
.\rgb_\C724_2017_12_31_10_52_8\12.jpg,"[[153.0, 102.0, 67.0, 30.0], [164.0, 84.0, 19.0, 18.0], [223.0, 113.0, 114.0, 28.0], [237.0, 77.0, 23.0, 12.0], [35.0, 104.0, 70.0, 32.0], [68.0, 130.0, 283.0, 109.0]]"
.\rgb_\C724_2017_12_31_10_52_8\13.jpg,"[[123.0, 103.0, 59.0, 27.0], [138.0, 132.0, 213.0, 107.0], [13.0, 105.0, 61.0, 28.0], [195.0, 120.0, 101.0, 17.0], [201.0, 83.0, 26.0, 21.0]]"
.\rgb_\C724_2017_12_31_10_52_8\14.jpg,"[[1.0, 140.0, 40.0, 36.0], [113.0, 109.0, 92.0, 51.0], [161.0, 82.0, 34.0, 21.0], [190.0, 73.0, 18.0, 18.0], [213.0, 80.0, 18.0, 18.0], [280.0, 131.0, 71.0, 108.0], [60.0, 73.0, 31.0, 19.0]]"
.\rgb_\C724_2017_12_31_10_52_8\15.jpg,"[[1.0, 141.0, 106.0, 42.0], [266.0, 102.0, 85.0, 30.0], [320.0, 129.0, 31.0, 26.0], [63.0, 75.0, 32.0, 19.0], [68.0, 110.0, 91.0, 42.0]]"
.\rgb_\C724_2017_12_31_10_52_8\16.jpg,"[[1.0, 159.0, 120.0, 62.0], [139.0, 142.0, 116.0, 56.0], [161.0, 120.0, 100.0, 29.0], [178.0, 109.0, 81.0, 17.0], [238.0, 74.0, 24.0, 20.0]]"
.\rgb_\C724_2017_12_31_10_52_8\17.jpg,"[[127.0, 117.0, 89.0, 33.0], [164.0, 81.0, 22.0, 21.0], [170.0, 107.0, 63.0, 27.0], [174.0, 147.0, 123.0, 59.0], [17.0, 158.0, 135.0, 65.0], [188.0, 72.0, 23.0, 20.0], [68.0, 70.0, 25.0, 24.0]]"
.\rgb_\C724_2017_12_31_10_52_8\18.jpg,"[[1.0, 140.0, 55.0, 47.0], [249.0, 145.0, 102.0, 56.0], [289.0, 113.0, 62.0, 47.0], [74.0, 121.0, 84.0, 30.0], [78.0, 165.0, 155.0, 70.0]]"
.\rgb_\C724_2017_12_31_10_52_8\19.jpg,"[[1.0, 142.0, 115.0, 48.0], [187.0, 73.0, 27.0, 17.0], [227.0, 118.0, 99.0, 39.0], [314.0, 78.0, 37.0, 23.0], [31.0, 114.0, 80.0, 31.0], [61.0, 72.0, 30.0, 18.0], [82.0, 104.0, 69.0, 32.0]]"
.\rgb_\C724_2017_12_31_10_52_8\20.jpg,"[[1.0, 113.0, 52.0, 27.0], [177.0, 115.0, 108.0, 49.0], [196.0, 84.0, 38.0, 26.0], [239.0, 172.0, 112.0, 67.0], [54.0, 103.0, 65.0, 31.0], [62.0, 134.0, 121.0, 63.0]]"
.\rgb_\C724_2017_12_31_11_12_14\1.jpg,"[[107.0, 135.0, 131.0, 61.0], [200.0, 81.0, 25.0, 24.0], [237.0, 73.0, 27.0, 24.0], [5.0, 165.0, 117.0, 64.0], [64.0, 69.0, 22.0, 26.0]]"
.\rgb_\C724_2017_12_31_11_12_14\2.jpg,"[[110.0, 169.0, 143.0, 67.0], [185.0, 80.0, 21.0, 20.0], [200.0, 82.0, 29.0, 24.0], [243.0, 72.0, 21.0, 32.0], [249.0, 144.0, 102.0, 57.0], [57.0, 72.0, 30.0, 21.0]]"
.\rgb_\C724_2017_12_31_11_12_14\3.jpg,"[[1.0, 139.0, 89.0, 49.0], [185.0, 80.0, 14.0, 21.0], [198.0, 83.0, 32.0, 28.0], [233.0, 73.0, 31.0, 27.0], [301.0, 184.0, 50.0, 55.0], [63.0, 76.0, 28.0, 20.0]]"
.\rgb_\C724_2017_12_31_11_12_14\4.jpg,"[[1.0, 164.0, 72.0, 48.0], [197.0, 80.0, 29.0, 22.0], [218.0, 74.0, 19.0, 15.0], [239.0, 75.0, 24.0, 29.0], [60.0, 134.0, 126.0, 63.0], [62.0, 73.0, 24.0, 16.0]]"
.\rgb_\C724_2017_12_31_11_12_14\5.jpg,"[[1.0, 156.0, 108.0, 67.0], [125.0, 136.0, 128.0, 69.0], [181.0, 77.0, 23.0, 27.0], [198.0, 79.0, 26.0, 23.0], [214.0, 72.0, 25.0, 21.0], [234.0, 75.0, 28.0, 25.0], [63.0, 65.0, 25.0, 25.0]]"
.\rgb_\C724_2017_12_31_11_12_14\6.jpg,"[[201.0, 83.0, 28.0, 21.0], [211.0, 138.0, 128.0, 64.0], [219.0, 72.0, 16.0, 21.0], [237.0, 75.0, 27.0, 33.0], [38.0, 153.0, 151.0, 80.0], [62.0, 70.0, 31.0, 29.0]]"
.\rgb_\C724_2017_12_31_11_12_14\7.jpg,"[[181.0, 76.0, 22.0, 21.0], [200.5, 79.5, 24.0, 32.5], [240.0, 77.0, 23.0, 28.0], [284.0, 143.0, 67.0, 57.0], [67.0, 70.0, 19.0, 19.0], [92.0, 159.0, 168.0, 80.0]]"
.\rgb_\C724_2017_12_31_11_12_14\8.jpg,"[[1.0, 127.0, 52.0, 55.0], [171.0, 166.0, 167.0, 71.0], [192.0, 70.0, 23.0, 23.0], [234.0, 78.0, 27.0, 26.0], [67.0, 71.0, 22.0, 23.0]]"
.\rgb_\C724_2017_12_31_11_12_14\9.jpg,"[[132.0, 139.0, 136.0, 64.0], [181.0, 72.0, 27.0, 28.0], [232.0, 75.0, 31.0, 30.0], [59.0, 72.0, 34.0, 20.0]]"
.\rgb_\C724_2017_12_31_11_12_14\10.jpg,"[[174.0, 136.0, 137.0, 62.0], [178.0, 78.0, 29.0, 22.0], [198.0, 82.0, 34.0, 22.0], [236.0, 77.0, 25.0, 28.0], [68.0, 74.0, 22.0, 15.0]]"
.\rgb_\C724_2017_12_31_11_12_14\11.jpg,"[[185.0, 77.0, 21.0, 27.0], [202.0, 79.0, 26.0, 26.0], [233.0, 81.0, 28.0, 21.0], [263.0, 138.0, 88.0, 64.0], [61.0, 72.0, 24.0, 21.0]]"
.\rgb_\C724_2017_12_31_11_12_14\12.jpg,"[[203.0, 81.0, 19.0, 24.0], [236.0, 77.0, 24.0, 24.0]]"
.\rgb_\C724_2017_12_31_11_12_14\17.jpg,"[[34.0, 135.0, 114.0, 55.0]]"
.\rgb_\C724_2017_12_31_11_12_14\18.jpg,"[[108.0, 136.0, 131.0, 65.0]]"
.\rgb_\C724_2017_12_31_11_12_14\19.jpg,"[[196.0, 139.0, 145.0, 64.0]]"
.\rgb_\C724_2017_12_31_11_12_14\20.jpg,"[[316.0, 146.0, 35.0, 56.0]]"
.\rgb_\C724_2017_12_31_11_32_16\1.jpg,"[[1.0, 153.0, 90.0, 56.0], [100.0, 110.0, 75.0, 38.0], [172.0, 94.0, 73.0, 55.0], [195.0, 77.0, 18.0, 24.0], [198.0, 84.0, 31.0, 24.0]]"
.\rgb_\C724_2017_12_31_11_32_16\2.jpg,"[[1.0, 142.0, 53.0, 44.0], [123.0, 103.0, 69.0, 40.0], [193.0, 76.0, 27.0, 27.0], [200.0, 85.0, 28.0, 23.0], [43.0, 157.0, 122.0, 62.0], [44.0, 107.0, 77.0, 40.0]]"
.\rgb_\C724_2017_12_31_11_32_16\3.jpg,"[[1.0, 104.0, 61.0, 40.0], [164.0, 155.0, 141.0, 71.0], [188.0, 73.0, 31.0, 27.0], [197.0, 80.0, 37.0, 24.0], [27.0, 138.0, 119.0, 64.0], [304.0, 114.0, 47.0, 44.0], [58.0, 104.0, 74.0, 35.0], [64.0, 72.0, 30.0, 27.0]]"
.\rgb_\C724_2017_12_31_11_32_16\4.jpg,"[[1.0, 128.0, 67.0, 49.0], [155.0, 117.0, 86.0, 35.0], [189.0, 75.0, 22.0, 23.0], [200.0, 150.0, 136.0, 49.0], [201.0, 81.0, 31.0, 30.0], [227.0, 107.0, 88.0, 41.0]]"
.\rgb_\C724_2017_12_31_11_32_16\5.jpg,"[[1.0, 136.0, 122.0, 45.0], [107.0, 119.0, 82.0, 37.0], [187.0, 74.0, 23.0, 21.0], [190.0, 109.0, 89.0, 39.0], [264.0, 143.0, 87.0, 66.0], [62.0, 69.0, 31.0, 25.0]]"
.\rgb_\C724_2017_12_31_11_32_16\6.jpg,"[[1.0, 109.0, 60.0, 36.0], [185.0, 149.0, 134.0, 50.0], [190.0, 76.0, 26.0, 20.0], [197.0, 115.0, 104.0, 41.0], [199.0, 84.0, 29.0, 27.0], [63.0, 71.0, 28.0, 27.0], [72.0, 108.0, 96.0, 35.0]]"
.\rgb_\C724_2017_12_31_11_32_16\7.jpg,"[[1.0, 111.0, 33.0, 46.0], [170.0, 111.0, 105.0, 39.0], [188.0, 76.0, 28.0, 27.0], [203.0, 85.0, 30.0, 23.0], [215.0, 150.0, 136.0, 48.0], [62.0, 109.0, 83.0, 27.0], [66.0, 68.0, 30.0, 23.0]]"
.\rgb_\C724_2017_12_31_11_32_16\8.jpg,"[[270.0, 154.0, 81.0, 40.0]]"
.\rgb_\C724_2017_12_31_11_32_16\9.jpg,"[[169.0, 103.0, 96.0, 62.0], [16.0, 114.0, 79.0, 37.0]]"
.\rgb_\C724_2017_12_31_11_32_16\10.jpg,"[[1.0, 117.0, 83.0, 37.0], [147.0, 106.0, 90.0, 51.0]]"
.\rgb_\C724_2017_12_31_11_32_16\11.jpg,"[[1.0, 116.0, 49.0, 26.0], [320.0, 74.0, 31.0, 28.0], [98.0, 111.0, 94.0, 36.0]]"
.\rgb_\C724_2017_12_31_11_32_16\12.jpg,"[[41.0, 109.0, 98.0, 39.0]]"
.\rgb_\C724_2017_12_31_11_32_16\13.jpg,"[[10.0, 109.0, 83.0, 33.0], [322.0, 119.0, 29.0, 27.0]]"
.\rgb_\C724_2017_12_31_11_32_16\14.jpg,"[[1.0, 107.0, 47.0, 29.0], [188.0, 74.0, 23.0, 21.0], [255.0, 108.0, 91.0, 51.0]]"
.\rgb_\C724_2017_12_31_11_32_16\15.jpg,"[[1.0, 100.0, 28.0, 39.0], [219.0, 113.0, 95.0, 36.0]]"
.\rgb_\C724_2017_12_31_11_32_16\16.jpg,"[[285.0, 64.0, 27.0, 29.0]]"
.\rgb_\C724_2017_12_31_11_32_16\17.jpg,"[[204.0, 72.0, 18.0, 16.0]]"
.\rgb_\C724_2017_12_31_11_32_16\18.jpg,"[[1.0, 139.0, 81.0, 40.0], [278.0, 108.0, 73.0, 39.0]]"
.\rgb_\C724_2017_12_31_11_32_16\19.jpg,"[[223.0, 105.0, 77.0, 38.0], [309.0, 116.0, 42.0, 40.0], [35.0, 142.0, 114.0, 47.0]]"
.\rgb_\C724_2017_12_31_11_32_16\20.jpg,"[[1.0, 110.0, 53.0, 31.0], [1.0, 160.0, 75.0, 58.0], [111.0, 140.0, 106.0, 57.0], [186.0, 76.0, 31.0, 20.0], [251.0, 119.0, 100.0, 37.0]]"
.\rgb_\C724_2017_12_31_11_52_15\1.jpg,"[[1.0, 111.0, 46.0, 31.0], [1.0, 139.0, 65.0, 45.0], [159.0, 164.0, 178.0, 72.0], [217.0, 68.0, 18.0, 22.0], [94.0, 109.0, 77.0, 36.0], [9.0, 100.0, 77.0, 33.0]]"
.\rgb_\C724_2017_12_31_11_52_15\2.jpg,"[[1.0, 93.0, 44.0, 39.0], [177.0, 80.0, 27.0, 23.0], [194.0, 74.0, 24.0, 20.0], [1.0, 140.0, 132.0, 50.0], [251.0, 165.0, 100.0, 74.0], [34.0, 107.0, 88.0, 32.0]]"
.\rgb_\C724_2017_12_31_11_52_15\3.jpg,"[[1.0, 105.0, 80.0, 29.0], [273.0, 109.0, 78.0, 33.0], [54.0, 139.0, 135.0, 56.0]]"
.\rgb_\C724_2017_12_31_11_52_15\4.jpg,"[[1.0, 99.0, 26.0, 43.0], [211.0, 108.0, 96.0, 29.0]]"
.\rgb_\C724_2017_12_31_11_52_15\5.jpg,"[[101.0, 107.0, 87.0, 35.0], [278.0, 105.0, 73.0, 28.0], [299.0, 120.0, 52.0, 37.0], [308.0, 155.0, 43.0, 51.0]]"
.\rgb_\C724_2017_12_31_11_52_15\6.jpg,"[[262.0, 104.0, 83.0, 33.0], [286.0, 117.0, 65.0, 34.0], [331.0, 157.0, 20.0, 37.0], [82.0, 105.0, 87.0, 31.0]]"
.\rgb_\C724_2017_12_31_11_52_15\7.jpg,"[[1.0, 140.0, 34.0, 45.0], [38.0, 108.0, 79.0, 33.0]]"
.\rgb_\C724_2017_12_31_11_52_15\8.jpg,"[[1.0, 106.0, 72.0, 29.0], [1.0, 136.0, 70.0, 59.0]]"
.\rgb_\C724_2017_12_31_11_52_15\9.jpg,"[[1.0, 105.0, 53.0, 27.0], [10.0, 139.0, 99.0, 55.0], [120.0, 107.0, 64.0, 24.0], [142.0, 120.0, 85.0, 33.0], [181.0, 80.0, 23.0, 21.0], [192.0, 72.0, 29.0, 19.0], [215.0, 64.0, 26.0, 29.0]]"
.\rgb_\C724_2017_12_31_11_52_15\10.jpg,"[[51.0, 102.0, 72.0, 25.0], [65.0, 72.0, 23.0, 21.0], [68.0, 118.0, 79.0, 31.0], [92.0, 149.0, 112.0, 49.0]]"
.\rgb_\C724_2017_12_31_11_52_15\11.jpg,"[[157.0, 149.0, 115.0, 52.0], [319.0, 117.0, 32.0, 37.0]]"
.\rgb_\C724_2017_12_31_11_52_15\12.jpg,"[[1.0, 112.0, 72.0, 29.0], [277.0, 119.0, 74.0, 38.0]]"
.\rgb_\C724_2017_12_31_11_52_15\13.jpg,"[[1.0, 109.0, 47.0, 29.0], [179.0, 80.0, 24.0, 20.0], [223.0, 120.0, 112.0, 33.0], [267.0, 153.0, 84.0, 48.0]]"
.\rgb_\C724_2017_12_31_11_52_15\14.jpg,"[[179.0, 118.0, 100.0, 33.0], [309.0, 110.0, 42.0, 29.0]]"
.\rgb_\C724_2017_12_31_11_52_15\15.jpg,"[[266.0, 103.0, 85.0, 47.0]]"
.\rgb_\C724_2017_12_31_11_52_15\16.jpg,"[[1.0, 155.0, 82.0, 64.0], [102.0, 118.0, 87.5, 33.0], [205.0, 112.0, 110.0, 33.0], [328.0, 121.0, 23.0, 35.0]]"
.\rgb_\C724_2017_12_31_11_52_15\17.jpg,"[[1.0, 145.0, 58.0, 48.0], [175.0, 109.0, 74.0, 31.0], [291.0, 112.0, 60.0, 43.0], [29.0, 162.0, 156.0, 66.0], [65.0, 116.0, 80.0, 34.0]]"
.\rgb_\C724_2017_12_31_11_52_15\18.jpg,"[[111.0, 108.0, 78.0, 32.0], [152.0, 164.0, 150.0, 72.0], [178.0, 82.0, 28.0, 21.0], [232.0, 117.0, 96.0, 38.0], [23.0, 115.0, 72.0, 32.0], [31.0, 151.0, 121.0, 49.0]]"
.\rgb_\C724_2017_12_31_11_52_15\19.jpg,"[[1.0, 113.0, 58.0, 33.0], [179.0, 119.0, 108.0, 37.0], [187.0, 69.0, 30.0, 21.0], [202.0, 83.0, 25.0, 19.0], [216.0, 67.0, 22.0, 22.0], [263.0, 170.0, 88.0, 69.0], [69.0, 153.0, 136.0, 52.0], [72.0, 106.0, 77.0, 36.0]]"
.\rgb_\C724_2017_12_31_11_52_15\20.jpg,"[[1.0, 117.0, 23.0, 29.0], [1.0, 140.0, 43.0, 43.0], [282.0, 106.0, 69.0, 41.0], [35.0, 104.0, 69.0, 32.0]]"
.\rgb_\C724_2017_12_31_12_12_19\1.jpg,"[[123.5, 147.5, 81.0, 56.5], [196.0, 85.0, 35.0, 22.0], [234.0, 79.0, 34.0, 24.0], [244.0, 74.0, 15.0, 14.0], [257.0, 103.0, 59.0, 38.0], [67.0, 74.0, 16.0, 16.0]]"
.\rgb_\C724_2017_12_31_12_12_19\2.jpg,"[[104.0, 132.0, 82.0, 55.0], [192.0, 68.0, 16.0, 12.0], [198.0, 88.0, 29.0, 17.0], [237.0, 83.0, 23.0, 17.0], [239.0, 78.0, 24.0, 10.0], [269.0, 101.0, 69.0, 43.0], [69.0, 75.0, 13.0, 16.0]]"
.\rgb_\C724_2017_12_31_12_12_19\3.jpg,"[[194.0, 87.0, 29.0, 16.0], [232.0, 83.0, 30.0, 18.0], [237.0, 78.0, 25.0, 8.0], [289.0, 107.0, 62.0, 46.0], [65.0, 77.0, 22.0, 11.0], [91.0, 129.0, 73.0, 47.0]]"
.\rgb_\C724_2017_12_31_12_12_19\4.jpg,"[[195.0, 87.0, 27.0, 17.0], [234.0, 86.0, 24.0, 12.0], [235.0, 78.0, 27.0, 12.0], [320.0, 114.0, 31.0, 39.0], [63.0, 76.5, 30.5, 14.5], [70.0, 120.0, 65.0, 37.0]]"
.\rgb_\C724_2017_12_31_12_12_19\5.jpg,"[[13.0, 115.0, 63.0, 25.0], [194.0, 88.0, 29.0, 17.0], [229.0, 88.0, 30.0, 15.0], [22.0, 113.0, 1.0, 1.0], [237.0, 77.0, 25.0, 13.0], [64.0, 76.0, 26.0, 14.0]]"
.\rgb_\C724_2017_12_31_12_12_19\6.jpg,"[[15.0, 107.0, 51.0, 44.0], [193.0, 87.0, 29.0, 18.0], [233.0, 88.0, 27.0, 17.0], [237.0, 79.0, 24.0, 13.0], [67.0, 76.0, 21.0, 12.0]]"
.\rgb_\C724_2017_12_31_12_12_19\7.jpg,"[[1.0, 112.0, 44.0, 26.0], [196.0, 85.0, 26.0, 17.0], [229.0, 85.0, 30.0, 19.0], [240.0, 80.0, 21.0, 17.0]]"
.\rgb_\C724_2017_12_31_12_12_19\9.jpg,"[[195.0, 86.0, 28.0, 21.0], [229.0, 91.0, 29.0, 23.0], [233.0, 79.0, 28.0, 17.0]]"
