imageFilename,bboxes
.\rgb_\C725_2017_3_10_16_33_59\3.jpg,"[[1.0, 172.0, 34.0, 45.0], [161.0, 166.0, 54.0, 28.0], [18.0, 150.0, 14.0, 13.0], [201.0, 176.0, 41.0, 37.0], [29.0, 182.0, 35.0, 29.0], [316.0, 180.0, 35.0, 40.0], [76.0, 188.0, 31.0, 30.0], [84.0, 168.0, 31.0, 23.0]]"
.\rgb_\C725_2017_3_10_16_33_59\4.jpg,"[[110.0, 167.0, 48.0, 28.0], [159.0, 157.0, 41.0, 40.0], [183.0, 175.0, 56.0, 28.0], [1.0, 169.0, 1.0, 1.0], [24.0, 145.0, 12.0, 16.0], [260.0, 171.0, 54.0, 30.0], [28.0, 180.0, 32.0, 23.0], [294.0, 184.0, 51.0, 26.0], [2.0, 174.0, 31.0, 38.0], [5.0, 147.0, 14.0, 19.0], [72.0, 184.0, 38.0, 31.0], [79.0, 171.0, 27.0, 26.0]]"
.\rgb_\C725_2017_3_10_16_33_59\5.jpg,"[[119.0, 171.0, 42.0, 22.0], [149.0, 159.0, 38.0, 34.0], [177.0, 175.0, 46.0, 31.0], [22.0, 144.0, 17.0, 23.0], [249.0, 172.0, 56.0, 28.0], [27.0, 177.0, 32.0, 34.0], [281.0, 173.0, 56.0, 39.0], [3.0, 173.0, 24.0, 41.0], [72.0, 180.0, 32.0, 36.0], [78.0, 166.0, 20.0, 25.0]]"
.\rgb_\C725_2017_3_11_12_34_6\1.jpg,"[[22.0, 151.0, 26.0, 26.0], [85.0, 160.0, 45.0, 70.0]]"
.\rgb_\C725_2017_3_11_12_34_6\2.jpg,"[[238.0, 174.0, 42.0, 33.0], [272.0, 171.0, 63.0, 33.0]]"
.\rgb_\C725_2017_3_11_12_34_6\3.jpg,"[[218.0, 179.0, 53.0, 26.0], [268.0, 172.0, 66.0, 38.0], [26.0, 147.0, 23.0, 24.0], [91.0, 160.0, 45.0, 46.0]]"
.\rgb_\C725_2017_3_11_12_34_6\4.jpg,"[[210.0, 171.0, 68.0, 35.0], [277.0, 174.0, 49.0, 32.0], [27.0, 146.0, 23.0, 20.0], [99.0, 159.0, 31.0, 45.0]]"
.\rgb_\C725_2017_3_11_12_34_6\5.jpg,"[[222.0, 173.0, 60.0, 31.0], [275.0, 171.0, 60.0, 28.0], [34.0, 146.0, 18.0, 27.0], [99.0, 164.0, 41.0, 33.0]]"
.\rgb_\C725_2017_3_11_14_34_13\1.jpg,"[[107.0, 139.0, 39.0, 43.0], [192.0, 170.0, 41.0, 25.0], [231.0, 173.0, 37.0, 40.0], [271.0, 177.0, 80.0, 26.0], [300.0, 174.0, 51.0, 36.0], [38.0, 144.0, 27.0, 38.0], [5.0, 164.0, 27.0, 26.0], [6.0, 129.0, 25.0, 39.0], [86.0, 146.0, 25.0, 39.0]]"
.\rgb_\C725_2017_3_11_14_34_13\2.jpg,"[[111.0, 141.0, 31.0, 44.0], [13.0, 140.0, 25.0, 28.0], [209.0, 157.0, 82.0, 50.0], [291.0, 160.0, 48.0, 62.0], [4.0, 160.0, 24.0, 29.0], [57.0, 145.0, 22.0, 26.0], [87.0, 145.0, 25.0, 35.0]]"
.\rgb_\C725_2017_3_11_14_34_13\3.jpg,"[[112.0, 137.0, 30.0, 49.0], [285.0, 172.0, 55.0, 44.0], [2.0, 184.0, 35.0, 55.0], [94.0, 157.0, 18.0, 14.0], [9.0, 128.0, 36.0, 41.0]]"
.\rgb_\C725_2017_3_11_14_34_13\4.jpg,"[[114.0, 136.0, 32.0, 47.0], [15.0, 131.0, 27.0, 35.0], [164.0, 159.0, 51.0, 39.0], [210.0, 167.0, 51.0, 33.0], [280.0, 165.0, 52.0, 33.0], [2.0, 183.0, 35.0, 56.0], [83.0, 142.0, 36.0, 37.0]]"
.\rgb_\C725_2017_3_11_14_34_13\5.jpg,"[[114.0, 136.0, 38.0, 40.0], [160.0, 161.0, 39.0, 31.0], [193.0, 177.0, 64.0, 26.0], [223.0, 173.0, 59.0, 38.0], [266.0, 154.0, 49.0, 42.0], [28.0, 142.0, 24.0, 24.0], [6.0, 190.0, 44.0, 45.0], [94.0, 147.0, 29.0, 29.0]]"
.\rgb_\C725_2017_3_11_15_14_6\1.jpg,"[[12.0, 135.0, 28.0, 31.0], [189.0, 165.0, 58.0, 39.0], [18.0, 148.0, 30.0, 38.0], [243.0, 168.0, 34.0, 35.0], [275.0, 167.0, 65.0, 43.0]]"
.\rgb_\C725_2017_3_11_15_14_6\2.jpg,"[[196.0, 172.0, 53.0, 32.0], [21.0, 147.0, 32.0, 29.0], [241.0, 173.0, 36.0, 28.0], [285.0, 173.0, 66.0, 38.0]]"
.\rgb_\C725_2017_3_11_15_14_6\3.jpg,"[[195.0, 178.0, 61.0, 25.0], [240.0, 173.0, 47.0, 29.0], [24.0, 147.0, 33.0, 29.0], [281.0, 171.0, 65.0, 38.0]]"
.\rgb_\C725_2017_3_11_15_14_6\4.jpg,"[[194.0, 173.0, 60.0, 31.0], [236.0, 170.0, 48.0, 36.0], [274.0, 180.0, 75.0, 28.0], [29.0, 149.0, 26.0, 29.0]]"
.\rgb_\C725_2017_3_11_15_14_6\5.jpg,"[[1.0, 157.0, 25.0, 26.0], [197.0, 169.0, 72.0, 36.0], [238.0, 172.0, 48.0, 32.0], [281.0, 176.0, 65.0, 42.0], [36.0, 144.0, 30.0, 29.0]]"
.\rgb_\C725_2017_3_11_15_34_3\1.jpg,"[[192.0, 180.0, 49.0, 25.0], [1.0, 184.0, 19.0, 31.0], [233.0, 172.0, 50.0, 33.0], [24.0, 145.0, 32.0, 41.0], [276.0, 173.0, 53.0, 30.0], [30.0, 133.0, 35.0, 24.0], [35.0, 184.0, 1.0, 1.0], [37.0, 178.0, 42.0, 38.0], [51.0, 161.0, 23.0, 26.0], [85.0, 166.0, 24.0, 24.0]]"
.\rgb_\C725_2017_3_11_15_34_3\2.jpg,"[[1.0, 170.0, 39.0, 47.0], [192.0, 178.0, 41.0, 26.0], [240.0, 180.0, 40.0, 29.0], [279.0, 176.0, 44.0, 23.0], [317.0, 187.0, 34.0, 24.0], [56.0, 166.0, 42.0, 53.0], [63.0, 165.0, 18.0, 19.0], [91.0, 157.0, 20.0, 36.0]]"
.\rgb_\C725_2017_3_11_15_34_3\3.jpg,"[[185.0, 174.0, 59.0, 29.0], [188.0, 180.0, 1.0, 1.0], [236.0, 174.0, 50.0, 35.0], [277.0, 168.0, 48.0, 41.0], [309.0, 183.0, 42.0, 22.0], [41.0, 151.0, 25.0, 24.0], [59.0, 176.0, 41.0, 41.0], [65.0, 158.0, 20.0, 29.0], [6.0, 176.0, 33.0, 35.0], [91.0, 162.0, 25.0, 24.0]]"
.\rgb_\C725_2017_3_11_15_34_3\4.jpg,"[[187.0, 170.0, 51.0, 41.0], [234.0, 167.0, 54.0, 44.0], [279.0, 172.0, 48.0, 28.0], [312.0, 178.0, 39.0, 39.0], [63.0, 156.0, 23.0, 24.0], [68.0, 177.0, 31.0, 31.0], [7.0, 168.0, 30.0, 47.0], [94.0, 161.0, 21.0, 21.0]]"
.\rgb_\C725_2017_3_11_15_34_3\5.jpg,"[[14.0, 178.0, 28.0, 23.0], [186.0, 170.0, 50.0, 36.0], [227.0, 176.0, 61.0, 31.0], [273.0, 168.0, 42.0, 30.0], [297.0, 184.0, 54.0, 28.0], [66.0, 160.0, 23.0, 25.0], [68.0, 173.0, 40.0, 39.0], [89.0, 152.0, 31.0, 34.0]]"
.\rgb_\C725_2017_3_11_15_54_10\1.jpg,"[[214.0, 163.0, 83.0, 38.0], [280.0, 184.0, 51.0, 23.0], [76.0, 143.0, 47.0, 56.0]]"
.\rgb_\C725_2017_3_11_15_54_10\2.jpg,"[[201.0, 157.0, 95.0, 45.0], [282.0, 185.0, 49.0, 19.0], [76.0, 138.0, 34.0, 50.0]]"
.\rgb_\C725_2017_3_11_15_54_10\3.jpg,"[[214.0, 160.0, 82.0, 42.0], [274.0, 183.0, 56.0, 30.0], [65.0, 128.0, 57.0, 62.0]]"
.\rgb_\C725_2017_3_11_15_54_10\4.jpg,"[[224.0, 162.0, 64.0, 47.0], [268.0, 179.0, 70.0, 35.0], [78.0, 141.0, 37.0, 54.0]]"
.\rgb_\C725_2017_3_11_15_54_10\5.jpg,"[[211.0, 156.0, 87.0, 49.0], [279.0, 184.0, 57.0, 28.0], [76.0, 142.0, 45.0, 50.0]]"
.\rgb_\C725_2017_3_11_17_13_53\1.jpg,"[[214.0, 176.0, 52.0, 25.0], [279.0, 187.0, 52.0, 20.0], [7.0, 140.0, 22.0, 30.0]]"
.\rgb_\C725_2017_3_11_17_13_53\2.jpg,"[[14.0, 147.0, 26.0, 24.0], [220.0, 169.0, 41.0, 37.0], [260.0, 169.0, 50.0, 24.0], [277.0, 186.0, 65.0, 24.0]]"
.\rgb_\C725_2017_3_11_17_13_53\3.jpg,"[[218.0, 181.0, 44.0, 26.0], [283.0, 186.0, 52.0, 25.0]]"
.\rgb_\C725_2017_3_11_18_54_12\2.jpg,"[[215.0, 172.0, 71.0, 36.0]]"
.\rgb_\C725_2017_3_11_19_14_5\1.jpg,"[[1.0, 174.0, 25.0, 38.0], [28.0, 175.0, 31.0, 41.0], [78.0, 167.0, 38.0, 20.0]]"
.\rgb_\C725_2017_3_11_19_14_5\2.jpg,"[[1.0, 168.0, 27.0, 43.0], [113.0, 156.0, 37.0, 26.0], [24.0, 172.0, 36.0, 46.0], [78.0, 167.0, 27.0, 23.0]]"
.\rgb_\C725_2017_3_11_19_14_5\3.jpg,"[[111.0, 162.0, 29.0, 17.0], [19.0, 156.0, 22.0, 26.0], [2.0, 169.0, 26.0, 44.0], [30.0, 176.0, 35.0, 37.0], [79.0, 167.0, 23.0, 21.0]]"
.\rgb_\C725_2017_3_11_19_14_5\4.jpg,"[[1.0, 173.0, 28.0, 31.0], [30.0, 177.0, 27.0, 38.0], [81.0, 159.0, 32.0, 31.0]]"
.\rgb_\C725_2017_3_11_19_14_5\5.jpg,"[[1.0, 170.0, 23.0, 46.0], [108.0, 154.0, 35.0, 25.0], [27.0, 170.0, 37.0, 44.0], [65.0, 163.0, 42.0, 30.0]]"
.\rgb_\C725_2017_3_11_1_53_58\1.jpg,"[[12.0, 172.0, 32.0, 32.0], [38.0, 177.0, 30.0, 38.0]]"
.\rgb_\C725_2017_3_11_1_53_58\2.jpg,"[[17.0, 174.0, 24.0, 31.0], [42.0, 178.0, 21.0, 38.0]]"
.\rgb_\C725_2017_3_11_1_53_58\3.jpg,"[[18.0, 169.0, 31.0, 34.0], [34.0, 175.0, 37.0, 44.0]]"
.\rgb_\C725_2017_3_11_1_53_58\4.jpg,"[[14.0, 177.0, 48.0, 27.0], [22.0, 161.0, 30.0, 42.0], [39.0, 176.0, 34.0, 32.0]]"
.\rgb_\C725_2017_3_11_1_53_58\5.jpg,"[[15.0, 160.0, 34.0, 51.0], [42.0, 169.0, 29.0, 50.0]]"
.\rgb_\C725_2017_3_11_6_34_16\4.jpg,"[[1.0, 157.0, 29.0, 29.0]]"
.\rgb_\C725_2017_3_11_6_34_16\5.jpg,"[[1.0, 153.0, 22.0, 36.0]]"
.\rgb_\C725_2017_3_11_9_33_50\1.jpg,"[[1.0, 193.0, 33.0, 41.0], [24.0, 189.0, 25.0, 30.0], [2.0, 170.0, 31.0, 36.0], [38.0, 177.0, 33.0, 31.0], [68.0, 171.0, 31.0, 37.0]]"
.\rgb_\C725_2017_3_11_9_33_50\2.jpg,"[[1.0, 168.0, 30.0, 39.0], [1.0, 199.0, 42.0, 38.0], [18.0, 182.0, 37.0, 45.0], [42.0, 169.0, 31.0, 43.0], [73.0, 176.0, 29.0, 37.0]]"
.\rgb_\C725_2017_3_11_9_33_50\4.jpg,"[[1.0, 189.0, 39.0, 50.0], [19.0, 177.0, 39.0, 60.0], [1.0, 167.0, 35.0, 41.0], [37.0, 180.0, 33.0, 33.0], [68.0, 177.0, 47.0, 37.0]]"
.\rgb_\C725_2017_3_11_9_33_50\5.jpg,"[[1.0, 187.0, 34.0, 45.0], [1.0, 170.0, 32.0, 41.0], [23.0, 176.0, 24.0, 47.0], [45.0, 176.0, 33.0, 39.0], [74.0, 164.0, 33.0, 55.0]]"
.\rgb_\C725_2017_3_11_9_54_3\1.jpg,"[[10.0, 181.0, 43.0, 45.0], [1.0, 195.0, 32.0, 41.0], [3.0, 180.0, 33.0, 23.0], [47.0, 181.0, 44.0, 47.0], [80.0, 175.0, 40.0, 36.0]]"
.\rgb_\C725_2017_3_11_9_54_3\2.jpg,"[[1.0, 189.0, 32.0, 50.0], [15.0, 187.0, 33.0, 39.0], [50.0, 179.0, 50.0, 49.0], [6.0, 178.0, 31.0, 31.0], [78.0, 165.0, 37.0, 43.0]]"
.\rgb_\C725_2017_3_11_9_54_3\3.jpg,"[[14.0, 191.0, 37.0, 28.0], [1.0, 194.0, 34.0, 42.0], [49.0, 180.0, 49.0, 49.0], [85.0, 178.0, 32.0, 28.0], [8.0, 181.0, 21.0, 24.0]]"
.\rgb_\C725_2017_3_11_9_54_3\4.jpg,"[[1.0, 201.0, 34.0, 37.0], [17.0, 196.0, 32.0, 30.0], [54.0, 181.0, 45.0, 46.0], [7.0, 167.0, 26.0, 36.0], [86.0, 170.0, 37.0, 40.0]]"
.\rgb_\C725_2017_3_12_12_13_44\1.jpg,"[[125.0, 156.0, 35.0, 31.0], [228.0, 173.0, 58.0, 32.0], [306.0, 182.0, 45.0, 26.0]]"
.\rgb_\C725_2017_3_12_12_13_44\3.jpg,"[[122.0, 158.0, 36.0, 28.0], [227.0, 176.0, 62.0, 31.0], [309.0, 179.0, 42.0, 30.0]]"
.\rgb_\C725_2017_3_12_12_13_44\4.jpg,"[[123.0, 161.0, 37.0, 27.0]]"
.\rgb_\C725_2017_3_12_12_13_44\5.jpg,"[[118.0, 157.0, 33.0, 31.0], [1.0, 137.0, 33.0, 32.0], [225.0, 175.0, 73.0, 35.0], [304.0, 176.0, 47.0, 35.0]]"
.\rgb_\C725_2017_3_12_12_34_17\1.jpg,"[[178.0, 166.0, 54.0, 40.0], [227.0, 166.0, 47.0, 29.0], [249.0, 176.0, 42.0, 27.0], [276.0, 179.0, 47.0, 30.0]]"
.\rgb_\C725_2017_3_12_12_34_17\2.jpg,"[[169.0, 175.0, 52.0, 26.0], [221.0, 174.0, 52.0, 21.0], [237.0, 175.0, 56.0, 31.0], [276.0, 188.0, 41.0, 21.0]]"
.\rgb_\C725_2017_3_12_12_34_17\3.jpg,"[[167.0, 176.0, 44.0, 30.0], [219.0, 167.0, 44.0, 32.0], [252.0, 176.0, 33.0, 30.0], [285.0, 183.0, 28.0, 26.0]]"
.\rgb_\C725_2017_3_12_12_34_17\4.jpg,"[[153.0, 174.0, 47.0, 28.0], [207.0, 169.0, 48.0, 25.0], [234.0, 181.0, 55.0, 23.0], [275.0, 182.0, 45.0, 20.0]]"
.\rgb_\C725_2017_3_12_12_34_17\5.jpg,"[[135.0, 173.0, 54.0, 25.0], [198.0, 173.0, 51.0, 22.0], [228.0, 178.0, 52.0, 23.0], [270.0, 183.0, 53.0, 23.0]]"
.\rgb_\C725_2017_3_12_14_13_58\1.jpg,"[[226.0, 171.0, 54.0, 32.0], [264.0, 167.0, 45.0, 33.0], [290.0, 176.0, 59.0, 31.0]]"
.\rgb_\C725_2017_3_12_14_13_58\2.jpg,"[[228.0, 175.0, 51.0, 27.0], [272.0, 174.0, 33.0, 31.0], [285.0, 171.0, 62.0, 37.0]]"
.\rgb_\C725_2017_3_12_14_13_58\3.jpg,"[[228.0, 173.0, 52.0, 31.0], [268.0, 172.0, 39.0, 25.0], [286.0, 179.0, 59.0, 27.0]]"
.\rgb_\C725_2017_3_12_14_13_58\4.jpg,"[[226.0, 177.0, 67.0, 28.0], [269.0, 169.0, 34.0, 37.0], [284.0, 175.0, 1.0, 1.0], [294.0, 175.0, 48.0, 34.0]]"
.\rgb_\C725_2017_3_12_14_13_58\5.jpg,"[[233.0, 171.0, 50.0, 33.0], [271.0, 170.0, 31.0, 35.0], [297.0, 165.0, 49.0, 46.0]]"
.\rgb_\C725_2017_3_12_17_34_1\1.jpg,"[[208.0, 170.0, 57.0, 32.0], [254.0, 170.0, 35.0, 31.0], [271.0, 177.0, 51.0, 34.0]]"
.\rgb_\C725_2017_3_12_17_34_1\2.jpg,"[[218.0, 175.0, 48.0, 28.0], [254.0, 177.0, 45.0, 23.0], [268.0, 184.0, 66.0, 30.0]]"
.\rgb_\C725_2017_3_12_17_34_1\4.jpg,"[[212.0, 179.0, 54.0, 38.0], [254.0, 173.0, 41.0, 30.0], [278.0, 184.0, 48.0, 26.0]]"
.\rgb_\C725_2017_3_12_17_34_1\5.jpg,"[[217.0, 179.0, 50.0, 27.0], [252.0, 165.0, 43.0, 34.0], [275.0, 177.0, 55.0, 32.0]]"
.\rgb_\C725_2017_3_12_19_53_43\1.jpg,"[[216.0, 176.0, 50.0, 26.0], [51.0, 196.0, 51.0, 35.0], [69.0, 161.0, 44.0, 33.0]]"
.\rgb_\C725_2017_3_12_19_53_43\2.jpg,"[[193.0, 166.0, 73.0, 40.0], [57.0, 195.0, 42.0, 37.0], [67.0, 160.0, 49.0, 28.0]]"
.\rgb_\C725_2017_3_12_19_53_43\3.jpg,"[[182.0, 175.0, 67.0, 24.0], [52.0, 191.0, 48.0, 37.0], [73.0, 161.0, 35.0, 28.0]]"
.\rgb_\C725_2017_3_12_19_53_43\4.jpg,"[[169.0, 163.0, 61.0, 35.0], [304.0, 179.0, 47.0, 34.0], [61.0, 191.0, 43.0, 36.0], [64.0, 157.0, 34.0, 44.0]]"
.\rgb_\C725_2017_3_12_19_53_43\5.jpg,"[[164.0, 164.0, 60.0, 39.0], [291.0, 173.0, 59.0, 35.0], [57.0, 186.0, 50.0, 42.0], [66.0, 159.0, 40.0, 35.0]]"
.\rgb_\C725_2017_3_12_20_53_55\1.jpg,"[[16.0, 187.0, 44.0, 34.0], [36.0, 178.0, 28.0, 29.0], [3.0, 196.0, 38.0, 43.0], [75.0, 179.0, 29.0, 38.0]]"
.\rgb_\C725_2017_3_12_20_53_55\2.jpg,"[[17.0, 188.0, 40.0, 36.0], [2.0, 195.0, 39.0, 44.0], [40.0, 176.0, 24.0, 32.0], [68.0, 174.0, 44.0, 37.0]]"
.\rgb_\C725_2017_3_12_20_53_55\3.jpg,"[[1.0, 197.0, 44.0, 42.0], [14.0, 187.0, 44.0, 36.0], [36.0, 176.0, 30.0, 33.0], [70.0, 166.0, 43.0, 53.0]]"
.\rgb_\C725_2017_3_12_20_53_55\4.jpg,"[[1.0, 197.0, 34.0, 42.0], [21.0, 190.0, 31.0, 32.0], [31.0, 176.0, 36.0, 29.0], [66.0, 176.0, 36.0, 39.0]]"
.\rgb_\C725_2017_3_12_20_53_55\5.jpg,"[[1.0, 199.0, 37.0, 40.0], [31.0, 176.0, 38.0, 35.0], [68.0, 175.0, 44.0, 42.0], [9.0, 195.0, 57.0, 29.0]]"
.\rgb_\C725_2017_3_12_21_34_18\1.jpg,"[[20.0, 175.0, 30.0, 29.0], [46.0, 164.0, 28.0, 25.0], [65.0, 187.0, 31.0, 37.0]]"
.\rgb_\C725_2017_3_12_21_34_18\2.jpg,"[[20.0, 176.0, 27.0, 25.0], [49.0, 166.0, 26.0, 22.0], [58.0, 187.0, 47.0, 39.0], [79.0, 172.0, 29.0, 32.0]]"
.\rgb_\C725_2017_3_12_21_34_18\3.jpg,"[[24.0, 176.0, 27.0, 19.0], [54.0, 163.0, 23.0, 27.0], [73.0, 190.0, 29.0, 25.0], [77.0, 175.0, 36.0, 26.0]]"
.\rgb_\C725_2017_3_12_21_34_18\4.jpg,"[[1.0, 198.0, 37.0, 41.0], [29.0, 176.0, 31.0, 29.0], [54.0, 164.0, 28.0, 28.0], [66.0, 182.0, 36.0, 32.0], [79.0, 169.0, 29.0, 33.0]]"
.\rgb_\C725_2017_3_12_21_34_18\5.jpg,"[[1.0, 196.0, 32.0, 43.0], [31.0, 176.0, 22.0, 20.0], [57.0, 164.0, 21.0, 20.0], [70.0, 183.0, 38.0, 29.0], [84.0, 174.0, 33.0, 28.0]]"
.\rgb_\C725_2017_3_12_21_54_5\1.jpg,"[[1.0, 203.0, 36.0, 36.0], [52.0, 186.0, 37.0, 44.0]]"
.\rgb_\C725_2017_3_12_21_54_5\2.jpg,"[[1.0, 203.0, 41.0, 36.0], [28.0, 172.0, 34.0, 38.0], [51.0, 188.0, 45.0, 39.0]]"
.\rgb_\C725_2017_3_12_21_54_5\3.jpg,"[[1.0, 196.0, 38.0, 41.0], [35.0, 185.0, 28.0, 26.0], [56.0, 186.0, 35.0, 49.0]]"
.\rgb_\C725_2017_3_12_21_54_5\4.jpg,"[[1.0, 196.0, 38.0, 43.0], [35.0, 178.0, 31.0, 33.0], [57.0, 193.0, 39.0, 35.0]]"
.\rgb_\C725_2017_3_12_21_54_5\5.jpg,"[[1.0, 195.0, 42.0, 44.0], [33.0, 187.0, 30.0, 29.0], [56.0, 183.0, 30.0, 46.0]]"
.\rgb_\C725_2017_3_12_23_13_46\1.jpg,"[[100.0, 164.0, 20.0, 20.0]]"
.\rgb_\C725_2017_3_12_23_13_46\2.jpg,"[[99.0, 156.0, 22.0, 30.0]]"
.\rgb_\C725_2017_3_12_23_13_46\3.jpg,"[[99.0, 159.0, 19.0, 18.0]]"
.\rgb_\C725_2017_3_12_6_54_1\1.jpg,"[[11.0, 180.0, 22.0, 24.0], [22.0, 188.0, 39.0, 28.0], [50.0, 171.0, 28.0, 27.0], [5.0, 195.0, 39.0, 33.0], [89.0, 176.0, 27.0, 27.0]]"
.\rgb_\C725_2017_3_12_6_54_1\2.jpg,"[[11.0, 173.0, 22.0, 30.0], [26.0, 186.0, 29.0, 28.0], [54.0, 167.0, 29.0, 35.0], [7.0, 193.0, 43.0, 41.0], [88.0, 173.0, 34.0, 28.0]]"
.\rgb_\C725_2017_3_12_6_54_1\3.jpg,"[[13.0, 174.0, 27.0, 28.0], [27.0, 175.0, 32.0, 43.0], [56.0, 169.0, 32.0, 37.0], [7.0, 190.0, 37.0, 37.0], [92.0, 171.0, 34.0, 30.0]]"
.\rgb_\C725_2017_3_12_6_54_1\4.jpg,"[[12.0, 167.0, 25.0, 37.0], [29.0, 180.0, 27.0, 33.0], [56.0, 171.0, 26.0, 27.0], [7.0, 192.0, 42.0, 44.0], [97.0, 170.0, 27.0, 28.0]]"
.\rgb_\C725_2017_3_12_6_54_1\5.jpg,"[[14.0, 171.0, 30.0, 31.0], [28.0, 179.0, 32.0, 35.0], [4.0, 185.0, 45.0, 50.0], [60.0, 163.0, 27.0, 36.0], [97.0, 166.0, 22.0, 27.0]]"
.\rgb_\C725_2017_3_13_0_13_43\1.jpg,"[[29.0, 170.0, 38.0, 39.0], [7.0, 192.0, 41.0, 32.0]]"
.\rgb_\C725_2017_3_13_0_13_43\2.jpg,"[[10.0, 191.0, 41.0, 31.0], [36.0, 172.0, 28.0, 35.0]]"
.\rgb_\C725_2017_3_13_0_13_43\3.jpg,"[[28.0, 171.0, 46.0, 41.0], [9.0, 185.0, 40.0, 47.0]]"
.\rgb_\C725_2017_3_13_0_13_43\4.jpg,"[[31.0, 167.0, 34.0, 45.0], [7.0, 184.0, 43.0, 40.0]]"
.\rgb_\C725_2017_3_13_0_13_43\5.jpg,"[[10.0, 192.0, 39.0, 29.0], [35.0, 166.0, 34.0, 44.0]]"
.\rgb_\C725_2017_3_13_0_33_52\1.jpg,"[[24.0, 178.0, 42.0, 40.0]]"
.\rgb_\C725_2017_3_13_0_33_52\2.jpg,"[[21.0, 177.0, 48.0, 38.0]]"
.\rgb_\C725_2017_3_13_0_33_52\3.jpg,"[[24.0, 173.0, 45.0, 41.0]]"
.\rgb_\C725_2017_3_13_0_33_52\4.jpg,"[[23.0, 180.0, 44.0, 37.0]]"
.\rgb_\C725_2017_3_13_0_33_52\5.jpg,"[[23.0, 178.0, 52.0, 33.0]]"
.\rgb_\C725_2017_3_13_0_53_52\1.jpg,"[[32.0, 175.0, 43.0, 45.0]]"
.\rgb_\C725_2017_3_13_0_53_52\2.jpg,"[[24.0, 173.0, 50.0, 41.0]]"
.\rgb_\C725_2017_3_13_0_53_52\3.jpg,"[[24.0, 172.0, 49.0, 47.0]]"
.\rgb_\C725_2017_3_13_0_53_52\4.jpg,"[[32.0, 181.0, 41.0, 33.0]]"
.\rgb_\C725_2017_3_13_0_53_52\5.jpg,"[[26.0, 169.0, 45.0, 44.0]]"
.\rgb_\C725_2017_3_13_10_54_9\1.jpg,"[[1.0, 205.0, 32.0, 34.0], [16.0, 186.0, 37.0, 38.0], [218.0, 170.0, 56.0, 39.0], [273.0, 145.0, 78.0, 68.0], [35.0, 178.0, 36.0, 33.0], [3.0, 171.0, 30.0, 42.0], [72.0, 154.0, 40.0, 49.0]]"
.\rgb_\C725_2017_3_13_10_54_9\2.jpg,"[[1.0, 192.0, 32.0, 47.0], [20.0, 181.0, 34.0, 39.0], [216.0, 160.0, 70.0, 49.0], [285.0, 142.0, 66.0, 67.0], [54.0, 169.0, 22.0, 37.0], [80.0, 158.0, 33.0, 40.0], [9.0, 168.0, 31.0, 38.0]]"
.\rgb_\C725_2017_3_13_10_54_9\3.jpg,"[[1.0, 198.0, 37.0, 41.0], [1.0, 166.0, 37.0, 38.0], [222.0, 164.0, 51.0, 41.0], [24.0, 183.0, 29.0, 34.0], [287.0, 151.0, 64.0, 61.0], [81.0, 156.0, 45.0, 42.0]]"
.\rgb_\C725_2017_3_13_10_54_9\4.jpg,"[[11.0, 169.0, 26.0, 33.0], [215.0, 169.0, 60.0, 38.0], [24.0, 183.0, 38.0, 33.0], [290.0, 150.0, 61.0, 60.0], [2.0, 194.0, 34.0, 45.0], [45.0, 177.0, 37.0, 33.0], [86.0, 156.0, 37.0, 38.0]]"
.\rgb_\C725_2017_3_13_10_54_9\5.jpg,"[[1.0, 189.0, 44.0, 50.0], [11.0, 158.0, 36.0, 47.0], [223.0, 169.0, 51.0, 38.0], [24.0, 181.0, 41.0, 38.0], [284.0, 148.0, 67.0, 56.0], [46.0, 165.0, 39.0, 43.0], [79.0, 147.0, 45.0, 52.0]]"
.\rgb_\C725_2017_3_13_11_54_2\1.jpg,"[[2.0, 167.0, 39.0, 72.0], [39.0, 167.0, 37.0, 48.0]]"
.\rgb_\C725_2017_3_13_11_54_2\2.jpg,"[[39.0, 162.0, 36.0, 51.0], [4.0, 168.0, 37.0, 71.0]]"
.\rgb_\C725_2017_3_13_11_54_2\3.jpg,"[[2.0, 161.0, 51.0, 76.0], [41.0, 158.0, 38.0, 55.0]]"
.\rgb_\C725_2017_3_13_11_54_2\4.jpg,"[[1.0, 169.0, 49.0, 70.0], [42.0, 171.0, 33.0, 39.0]]"
.\rgb_\C725_2017_3_13_11_54_2\5.jpg,"[[1.0, 168.0, 52.0, 71.0], [41.0, 160.0, 36.0, 49.0]]"
.\rgb_\C725_2017_3_13_13_13_53\1.jpg,"[[103.0, 142.0, 19.0, 40.0], [131.0, 153.0, 42.0, 42.0], [217.0, 171.0, 56.0, 27.0], [31.0, 164.0, 42.0, 50.0], [3.0, 168.0, 39.0, 70.0], [69.0, 172.0, 27.0, 58.0], [78.0, 159.0, 24.0, 26.0]]"
.\rgb_\C725_2017_3_13_13_13_53\2.jpg,"[[1.0, 173.0, 45.0, 62.0], [117.0, 155.0, 42.0, 40.0], [194.0, 160.0, 52.0, 42.0], [272.0, 173.0, 78.0, 33.0], [27.0, 162.0, 48.0, 51.0], [62.0, 177.0, 40.0, 42.0], [71.0, 157.0, 30.0, 25.0], [96.0, 148.0, 34.0, 27.0]]"
