imageFilename,bboxes
.\rgb_\C720_2017_12_31_10_9_49\1.jpg,"[[110.0, 105.0, 55.0, 26.0], [134.0, 83.0, 21.0, 19.0], [153.0, 86.0, 17.0, 20.0], [171.0, 76.0, 20.0, 17.0], [260.0, 148.0, 89.0, 53.0], [297.0, 125.0, 51.0, 29.0], [38.0, 96.0, 55.0, 25.0]]"
.\rgb_\C720_2017_12_31_10_9_49\3.jpg,"[[141.0, 84.0, 16.0, 17.0], [14.0, 97.0, 47.0, 26.0], [150.0, 88.0, 24.0, 17.0], [159.0, 80.0, 13.0, 18.0], [165.0, 88.0, 17.0, 13.0], [171.0, 78.0, 23.0, 17.0], [241.0, 119.0, 64.0, 24.0], [283.0, 125.0, 68.0, 29.0], [303.0, 110.0, 48.0, 23.0], [75.0, 102.0, 52.0, 27.0]]"
.\rgb_\C720_2017_12_31_10_9_49\4.jpg,"[[1.0, 110.0, 45.0, 38.0], [134.0, 82.0, 27.0, 17.0], [154.0, 90.0, 15.0, 14.0], [161.0, 89.0, 22.0, 14.0], [172.0, 77.0, 17.0, 18.0], [1.0, 96.0, 47.0, 20.0], [209.0, 109.0, 71.0, 35.0], [272.0, 118.0, 71.0, 40.0], [293.0, 106.0, 47.0, 29.0], [49.0, 98.0, 62.0, 36.0]]"
.\rgb_\C720_2017_12_31_10_9_49\9.jpg,"[[1.0, 105.0, 35.0, 32.0], [100.0, 105.0, 69.0, 26.0], [125.0, 127.0, 82.0, 33.0], [135.0, 82.0, 21.0, 17.0], [150.0, 87.0, 23.0, 21.0], [169.0, 77.0, 23.0, 16.0], [169.0, 85.0, 20.0, 19.0], [248.0, 105.0, 49.0, 21.0], [263.0, 128.0, 72.0, 31.0]]"
.\rgb_\C720_2017_12_31_10_9_49\11.jpg,"[[1.0, 107.0, 43.0, 18.0], [1.0, 121.0, 61.0, 24.0], [1.0, 134.0, 43.0, 33.0], [134.0, 84.0, 22.0, 17.0], [150.0, 88.0, 24.0, 19.0], [164.0, 77.0, 27.0, 17.0], [169.0, 87.0, 20.0, 12.0], [205.0, 131.0, 88.0, 48.0], [237.0, 99.0, 53.0, 25.0], [254.0, 122.0, 72.0, 36.0], [310.0, 118.0, 41.0, 33.0], [63.0, 106.0, 55.0, 22.0]]"
.\rgb_\C720_2017_12_31_10_9_49\18.jpg,"[[1.0, 122.0, 46.0, 34.0], [135.0, 109.0, 72.0, 26.0], [138.0, 81.0, 19.0, 18.0], [149.0, 88.0, 21.0, 16.0], [164.0, 88.0, 27.0, 18.0], [171.0, 78.0, 21.0, 17.0], [217.0, 92.0, 30.0, 23.0], [234.0, 133.0, 92.0, 27.0], [239.0, 154.0, 105.0, 48.0], [247.0, 121.0, 69.0, 26.0], [307.0, 120.0, 44.0, 24.0], [6.0, 106.0, 52.0, 28.0]]"
.\rgb_\C720_2017_12_31_11_29_40\1.jpg,"[[147.0, 85.0, 25.0, 20.0], [277.0, 118.0, 51.0, 26.0]]"
.\rgb_\C720_2017_12_31_11_29_40\8.jpg,"[[1.0, 114.0, 49.0, 40.0], [145.0, 85.0, 25.0, 22.0], [149.0, 111.0, 70.0, 25.0], [180.0, 85.0, 17.0, 16.0], [190.0, 81.0, 14.0, 12.0]]"
.\rgb_\C720_2017_12_31_11_29_40\12.jpg,"[[1.0, 125.0, 53.0, 40.0], [146.0, 88.0, 31.0, 20.0], [170.0, 81.0, 18.0, 15.0], [176.0, 84.0, 21.0, 19.0], [189.0, 82.0, 21.0, 13.0], [66.0, 124.0, 90.0, 31.0], [76.0, 103.0, 59.0, 25.0]]"
.\rgb_\C720_2017_12_31_11_29_40\15.jpg,"[[1.0, 119.0, 35.0, 26.0], [146.0, 81.0, 23.0, 24.0], [160.0, 127.0, 92.0, 44.0], [16.0, 103.0, 66.0, 22.0], [176.0, 84.0, 21.0, 24.0], [190.0, 82.0, 16.0, 15.0], [310.0, 131.0, 41.0, 30.0], [37.0, 128.0, 107.0, 61.0]]"
.\rgb_\C720_2017_12_31_11_29_40\16.jpg,"[[1.0, 117.0, 57.0, 30.0], [149.0, 84.0, 23.0, 22.0], [166.0, 76.0, 22.0, 18.0], [178.0, 84.0, 20.0, 27.0], [189.0, 81.0, 17.0, 18.0], [198.0, 126.0, 88.0, 49.0], [307.0, 127.0, 44.0, 32.0], [61.0, 124.0, 106.0, 58.0], [6.0, 104.0, 56.0, 21.0]]"
.\rgb_\C720_2017_12_31_11_49_44\1.jpg,"[[1.0, 95.0, 23.0, 18.0], [117.0, 110.0, 72.0, 25.0], [138.0, 77.0, 22.0, 23.0], [148.0, 86.0, 17.0, 21.0], [164.0, 86.0, 18.0, 13.0], [16.0, 91.0, 45.0, 28.0], [172.0, 81.0, 17.0, 12.0], [19.0, 136.0, 119.0, 43.0], [223.0, 115.0, 57.0, 19.0], [263.0, 113.0, 63.0, 29.0], [45.0, 124.0, 67.0, 28.0]]"
.\rgb_\C720_2017_12_31_11_49_44\8.jpg,"[[1.0, 110.0, 28.0, 33.0], [120.0, 107.0, 75.0, 34.0], [135.0, 79.0, 29.0, 19.0], [13.0, 101.0, 53.0, 23.0], [13.0, 91.0, 30.0, 21.0], [148.0, 93.0, 24.0, 11.0], [160.0, 85.0, 18.0, 14.0], [168.0, 79.0, 24.0, 17.0], [177.0, 106.0, 45.0, 30.0], [230.0, 131.0, 71.0, 39.0], [321.0, 129.0, 30.0, 31.0]]"
.\rgb_\C720_2017_12_31_11_49_44\12.jpg,"[[1.0, 116.0, 63.0, 39.0], [119.0, 105.0, 62.0, 29.0], [12.0, 96.0, 39.0, 18.0], [139.0, 75.0, 24.0, 23.0], [150.0, 90.0, 16.0, 16.0], [157.0, 84.0, 20.0, 15.0], [169.0, 79.0, 15.0, 16.0], [293.0, 120.0, 52.0, 24.0], [303.0, 128.0, 48.0, 28.0], [59.0, 100.0, 54.0, 31.0]]"
.\rgb_\C720_2017_12_31_11_49_44\16.jpg,"[[1.0, 105.0, 52.0, 29.0], [1.0, 134.0, 55.0, 35.0], [134.0, 80.0, 26.0, 19.0], [149.0, 88.0, 23.0, 18.0], [14.0, 91.0, 34.0, 20.0], [159.0, 85.0, 21.0, 13.0], [168.0, 79.0, 18.0, 15.0], [220.0, 112.0, 62.0, 27.0], [285.0, 125.0, 65.0, 28.0], [312.0, 112.0, 39.0, 24.0], [74.0, 101.0, 55.0, 25.0], [82.0, 123.0, 98.0, 43.0]]"
.\rgb_\C720_2017_12_31_11_9_40\1.jpg,"[[152.0, 88.0, 17.0, 14.0], [164.0, 84.0, 14.0, 18.0], [177.0, 76.0, 17.0, 19.0], [179.0, 112.0, 67.0, 32.0]]"
.\rgb_\C720_2017_12_31_11_9_40\6.jpg,"[[1.0, 110.0, 51.0, 43.0], [147.0, 87.0, 25.0, 18.0], [163.0, 86.0, 17.0, 13.0], [170.0, 75.0, 22.0, 19.0], [279.0, 119.0, 64.0, 27.0], [75.0, 108.0, 61.0, 24.0]]"
.\rgb_\C720_2017_12_31_11_9_40\18.jpg,"[[1.0, 115.0, 47.0, 39.0], [151.0, 91.0, 21.0, 16.0], [165.0, 88.0, 16.0, 10.0], [169.0, 86.0, 16.0, 10.0], [183.0, 75.0, 15.0, 16.0], [20.0, 101.0, 63.0, 24.0], [270.0, 122.0, 57.0, 17.0], [295.0, 108.0, 50.0, 21.0], [303.0, 128.0, 48.0, 29.0]]"
.\rgb_\C720_2017_12_31_12_29_45\4.jpg,"[[1.0, 106.0, 52.0, 27.0], [143.0, 86.0, 29.0, 23.0], [162.0, 82.0, 15.0, 16.0], [175.0, 90.0, 17.0, 20.0], [228.0, 89.0, 26.0, 20.0], [40.0, 130.0, 120.0, 52.0], [62.0, 114.0, 73.0, 34.0]]"
.\rgb_\C720_2017_12_31_12_29_45\10.jpg,"[[1.0, 108.0, 41.0, 26.0], [1.0, 136.0, 69.0, 38.0], [148.0, 88.0, 20.0, 16.0], [166.0, 85.0, 11.0, 15.0], [176.0, 89.0, 20.0, 19.0], [220.0, 85.0, 24.0, 20.0], [267.0, 145.0, 84.0, 49.0], [27.0, 110.0, 37.0, 24.0], [290.0, 135.0, 61.0, 27.0]]"
.\rgb_\C720_2017_12_31_12_29_45\12.jpg,"[[1.0, 108.0, 27.0, 34.0], [149.0, 86.0, 21.0, 19.0], [164.0, 81.0, 14.0, 17.0], [174.0, 92.0, 18.0, 12.0], [219.0, 88.0, 27.0, 14.0], [26.0, 108.0, 79.0, 33.0], [31.0, 131.0, 105.0, 48.0]]"
.\rgb_\C720_2017_12_31_12_49_42\1.jpg,"[[1.0, 108.0, 40.0, 33.0], [127.0, 84.0, 23.0, 16.0], [147.0, 91.0, 22.0, 16.0], [153.0, 121.0, 119.0, 77.0], [189.0, 88.0, 31.0, 20.0], [222.0, 99.0, 50.0, 23.0], [251.0, 122.0, 50.0, 29.0], [291.0, 105.0, 55.0, 28.0], [315.0, 125.0, 36.0, 34.0], [5.0, 94.0, 57.0, 19.0]]"
.\rgb_\C720_2017_12_31_12_49_42\3.jpg,"[[1.0, 115.0, 56.0, 40.0], [133.0, 83.0, 19.0, 16.0], [149.0, 88.0, 19.0, 17.0], [199.0, 84.0, 23.0, 21.0], [1.0, 104.0, 51.0, 18.0], [219.0, 97.0, 42.0, 27.0], [222.0, 125.0, 35.0, 27.0], [247.0, 119.0, 104.0, 82.0], [279.0, 108.0, 59.0, 22.0], [5.0, 92.0, 46.0, 23.0]]"
.\rgb_\C720_2017_12_31_12_49_42\6.jpg,"[[1.0, 109.0, 56.0, 26.0], [1.0, 134.0, 50.0, 38.0], [11.0, 90.0, 48.0, 22.0], [135.0, 86.0, 16.0, 14.0], [151.0, 89.0, 22.0, 17.0], [203.0, 89.0, 16.0, 12.0], [212.0, 98.0, 35.0, 16.0], [222.0, 121.0, 72.0, 39.0], [263.0, 108.0, 49.0, 20.0], [324.0, 121.0, 27.0, 33.0], [54.0, 120.0, 90.0, 34.0]]"
.\rgb_\C720_2017_12_31_12_49_42\12.jpg,"[[1.0, 117.0, 53.0, 37.0], [12.0, 89.0, 39.0, 22.0], [132.0, 82.0, 19.0, 19.0], [146.0, 88.0, 22.0, 20.0], [201.0, 82.0, 20.0, 18.0], [203.0, 93.0, 27.0, 18.0], [221.0, 145.0, 112.0, 61.0], [228.0, 120.0, 61.0, 30.0], [232.0, 98.0, 37.0, 25.0], [267.0, 130.0, 83.0, 41.0], [5.0, 102.0, 64.0, 33.0]]"
.\rgb_\C720_2017_12_31_12_9_45\1.jpg,"[[136.0, 84.0, 21.0, 19.0], [154.0, 89.0, 21.0, 16.0], [166.0, 83.0, 18.0, 17.0], [185.0, 86.0, 15.0, 14.0], [249.0, 137.0, 93.0, 36.0], [255.0, 116.0, 79.0, 34.0]]"
.\rgb_\C720_2017_12_31_12_9_45\10.jpg,"[[1.0, 114.0, 49.0, 37.0], [140.0, 87.0, 19.0, 18.0], [152.0, 90.0, 20.0, 13.0], [166.0, 84.0, 18.0, 16.0], [179.0, 88.0, 16.0, 12.0], [233.0, 117.0, 79.0, 43.0]]"
.\rgb_\C720_2017_12_31_12_9_45\13.jpg,"[[1.0, 123.0, 66.0, 51.0], [137.0, 87.0, 25.0, 17.0], [155.0, 89.0, 18.0, 19.0], [166.0, 83.0, 17.0, 18.0], [179.0, 86.0, 20.0, 22.0], [243.0, 111.0, 77.0, 52.0], [77.0, 114.0, 101.0, 50.0]]"
.\rgb_\C720_2017_12_31_13_29_45\1.jpg,"[[1.0, 101.0, 43.0, 28.0], [1.0, 117.0, 36.0, 33.0], [134.0, 81.0, 20.0, 18.0], [144.0, 91.0, 23.0, 15.0], [156.0, 83.0, 22.0, 17.0], [204.0, 78.0, 18.0, 12.0], [222.0, 114.0, 68.0, 21.0], [226.0, 133.0, 84.0, 23.0], [226.0, 150.0, 111.0, 44.0]]"
.\rgb_\C720_2017_12_31_13_29_45\8.jpg,"[[1.0, 106.0, 41.0, 26.0], [1.0, 130.0, 62.0, 40.0], [137.0, 86.0, 13.0, 12.0], [150.0, 92.0, 22.0, 15.0], [162.0, 80.0, 14.0, 20.0], [220.0, 137.0, 99.0, 34.0], [39.0, 102.0, 55.0, 23.0]]"
.\rgb_\C720_2017_12_31_13_29_45\15.jpg,"[[1.0, 107.0, 40.0, 28.0], [134.0, 84.0, 24.0, 15.0], [139.0, 91.0, 29.0, 12.0], [161.0, 77.0, 21.0, 23.0], [201.0, 102.0, 66.0, 33.0], [278.0, 117.0, 56.0, 33.0], [297.0, 149.0, 54.0, 42.0]]"
.\rgb_\C720_2017_12_31_13_49_47\1.jpg,"[[1.0, 107.0, 39.0, 29.0], [131.0, 84.0, 20.0, 16.0], [13.0, 90.0, 39.0, 25.0], [147.0, 87.0, 21.0, 18.0], [230.0, 123.0, 76.0, 33.0], [58.0, 104.0, 56.0, 21.0], [58.0, 89.0, 39.0, 21.0]]"
.\rgb_\C720_2017_12_31_13_49_47\3.jpg,"[[1.0, 116.0, 45.0, 27.0], [1.0, 128.0, 37.0, 38.0], [134.0, 83.0, 21.0, 16.0], [148.0, 88.0, 21.0, 16.0], [231.0, 122.0, 75.0, 35.0], [24.0, 103.0, 66.0, 27.0], [61.0, 91.0, 38.0, 19.0], [7.0, 92.0, 35.0, 20.0]]"
.\rgb_\C720_2017_12_31_13_9_45\1.jpg,"[[1.0, 104.0, 56.0, 32.0], [133.0, 105.0, 60.0, 27.0], [135.0, 71.0, 31.0, 26.0], [146.0, 88.0, 28.0, 16.0], [162.0, 81.0, 16.0, 19.0], [273.0, 129.0, 78.0, 35.0], [285.0, 114.0, 63.0, 24.0]]"
.\rgb_\C720_2017_12_31_13_9_45\3.jpg,"[[1.0, 105.0, 56.0, 31.0], [133.0, 78.0, 25.0, 20.0], [149.0, 91.0, 17.0, 16.0], [161.0, 82.0, 19.0, 17.0], [172.0, 75.0, 14.0, 19.0], [215.0, 92.0, 14.0, 15.0], [232.0, 118.0, 56.0, 22.0], [275.0, 131.0, 67.0, 33.0], [284.0, 113.0, 51.0, 23.0], [95.0, 104.0, 55.0, 26.0]]"
.\rgb_\C720_2017_12_31_13_9_45\10.jpg,"[[1.0, 108.0, 59.0, 38.0], [136.0, 80.0, 22.0, 15.0], [148.0, 90.0, 20.0, 16.0], [163.0, 84.0, 15.0, 16.0], [166.0, 107.0, 52.0, 23.0], [174.0, 80.0, 14.0, 15.0], [206.0, 113.0, 63.0, 28.0], [264.0, 133.0, 75.0, 27.0], [304.0, 112.0, 47.0, 26.0], [76.0, 104.0, 55.0, 26.0]]"
.\rgb_\C720_2017_12_31_14_29_40\1.jpg,"[[1.0, 131.0, 28.0, 31.0], [10.0, 90.0, 36.0, 23.0], [125.0, 81.0, 23.0, 21.0], [149.0, 86.0, 22.0, 19.0], [162.0, 84.0, 16.0, 18.0], [169.0, 80.0, 16.0, 17.0], [212.0, 131.0, 91.0, 46.0], [273.0, 121.0, 67.0, 37.0], [43.0, 104.0, 55.0, 24.0], [54.0, 91.0, 37.0, 17.0]]"
.\rgb_\C720_2017_12_31_14_29_40\6.jpg,"[[149.0, 86.0, 22.0, 19.0], [162.0, 84.0, 22.0, 17.0], [170.0, 76.0, 19.0, 22.0], [263.0, 127.0, 76.0, 26.0], [60.0, 93.0, 31.0, 18.0], [64.0, 138.0, 93.0, 45.0], [6.0, 117.0, 58.0, 28.0], [9.0, 93.0, 36.0, 19.0]]"
.\rgb_\C720_2017_12_31_14_29_40\16.jpg,"[[10.0, 93.0, 36.0, 16.0], [129.0, 83.0, 20.0, 20.0], [147.0, 91.0, 22.0, 15.0], [161.0, 88.0, 15.0, 15.0], [169.0, 80.0, 18.0, 17.0], [264.0, 127.0, 68.0, 25.0], [269.0, 99.0, 82.0, 34.0], [51.0, 89.0, 42.0, 23.0]]"
.\rgb_\C720_2017_12_31_14_29_40\18.jpg,"[[1.0, 117.0, 52.0, 31.0], [123.0, 85.0, 25.0, 22.0], [12.0, 92.0, 34.0, 22.0], [148.0, 90.0, 25.0, 16.0], [162.0, 86.0, 19.0, 15.0], [230.0, 93.0, 121.0, 43.0], [261.0, 125.0, 79.0, 35.0], [53.0, 89.0, 40.0, 24.0]]"
.\rgb_\C720_2017_12_31_14_49_48\1.jpg,"[[1.0, 107.0, 31.0, 25.0], [105.0, 131.0, 92.0, 48.0], [12.0, 92.0, 31.0, 21.0], [138.0, 87.0, 14.0, 15.0], [147.0, 91.0, 21.0, 16.0], [159.0, 86.0, 22.0, 14.0], [170.0, 88.0, 14.0, 10.0], [179.0, 81.0, 13.0, 14.0], [184.0, 78.0, 14.0, 13.0], [222.0, 123.0, 79.0, 35.0]]"
.\rgb_\C720_2017_12_31_14_49_48\3.jpg,"[[137.0, 87.0, 17.0, 14.0], [147.0, 90.0, 25.0, 16.0], [159.0, 88.0, 16.0, 13.0], [167.0, 85.0, 17.0, 11.0], [175.0, 84.0, 17.0, 10.0], [1.0, 118.0, 52.0, 31.0], [224.0, 150.0, 97.0, 42.0], [226.0, 126.0, 79.0, 28.0], [7.0, 95.0, 43.0, 17.0]]"
.\rgb_\C720_2017_12_31_14_49_48\7.jpg,"[[1.0, 106.0, 31.0, 31.0], [139.0, 85.0, 17.0, 18.0], [13.0, 92.0, 33.0, 24.0], [149.0, 91.0, 22.0, 18.0], [162.0, 86.0, 14.0, 17.0], [167.0, 82.0, 15.0, 17.0], [177.0, 81.0, 12.0, 14.0], [185.0, 132.0, 73.0, 35.0], [1.0, 131.0, 81.0, 41.0], [238.0, 124.0, 66.0, 32.0]]"
.\rgb_\C720_2017_12_31_14_49_48\13.jpg,"[[1.0, 110.0, 26.0, 20.0], [137.0, 86.0, 20.0, 16.0], [148.0, 91.0, 24.0, 15.0], [160.0, 88.0, 18.0, 15.0], [167.0, 83.0, 13.0, 15.0], [16.0, 122.0, 82.0, 35.0], [174.0, 80.0, 15.0, 15.0], [183.0, 78.0, 14.0, 11.0], [229.0, 127.0, 72.0, 27.0], [313.0, 155.0, 38.0, 39.0], [9.0, 93.0, 37.0, 19.0]]"
.\rgb_\C720_2017_12_31_14_9_43\1.jpg,"[[139.0, 81.0, 14.0, 18.0], [13.0, 90.0, 33.0, 23.0], [211.0, 118.0, 84.0, 24.0], [244.0, 136.0, 86.0, 42.0], [252.0, 97.0, 41.0, 21.0], [320.0, 130.0, 31.0, 21.0], [58.0, 91.0, 38.0, 15.0]]"
.\rgb_\C720_2017_12_31_14_9_43\2.jpg,"[[1.0, 129.0, 46.0, 39.0], [136.0, 84.0, 20.0, 15.0], [18.0, 91.0, 33.0, 19.0], [212.0, 121.0, 84.0, 29.0], [245.0, 101.0, 51.0, 18.0], [288.0, 138.0, 59.0, 31.0], [66.0, 95.0, 25.0, 10.0]]"
.\rgb_\C720_2017_12_31_14_9_43\4.jpg,"[[131.0, 84.0, 24.0, 17.0], [14.0, 94.0, 39.0, 19.0], [212.0, 122.0, 84.0, 33.0], [252.0, 99.0, 45.0, 23.0], [317.0, 115.0, 34.0, 22.0], [37.0, 138.0, 103.0, 37.0], [65.0, 91.0, 34.0, 17.0]]"
.\rgb_\C720_2017_12_31_14_9_43\9.jpg,"[[11.0, 91.5, 42.0, 21.0], [135.0, 82.0, 22.0, 19.0], [219.0, 124.0, 80.0, 33.0], [247.0, 94.0, 37.0, 23.0], [267.0, 155.0, 84.0, 37.0], [272.0, 112.0, 40.0, 19.0], [324.0, 127.0, 27.0, 24.0], [61.0, 90.0, 36.0, 17.5], [72.0, 131.0, 96.0, 38.0]]"
.\rgb_\C720_2017_12_31_14_9_43\13.jpg,"[[1.0, 120.0, 38.0, 28.0], [11.0, 90.0, 42.0, 25.0], [134.0, 82.0, 24.0, 21.0], [221.0, 122.0, 75.0, 30.0], [227.0, 107.0, 44.0, 15.0], [247.0, 96.0, 36.0, 17.0], [275.0, 147.0, 76.0, 39.0], [320.0, 121.0, 31.0, 30.0], [61.0, 91.0, 34.0, 17.0]]"
.\rgb_\C720_2017_12_31_15_29_40\1.jpg,"[[1.0, 130.0, 67.0, 35.0], [1.0, 98.0, 41.0, 30.0], [148.0, 127.0, 104.0, 35.0], [150.0, 87.0, 20.0, 16.0], [186.0, 112.0, 72.0, 27.0], [245.0, 124.0, 74.0, 28.0], [29.0, 97.0, 51.0, 20.0]]"
.\rgb_\C720_2017_12_31_15_29_40\15.jpg,"[[1.0, 104.0, 258.0, 102.0], [10.0, 92.0, 41.0, 16.0], [144.0, 85.0, 32.0, 23.0], [255.0, 125.0, 60.0, 29.0]]"
.\rgb_\C720_2017_12_31_15_29_40\19.jpg,"[[1.0, 115.0, 47.0, 34.0], [129.0, 114.0, 222.0, 88.0], [146.0, 84.0, 24.0, 22.0], [9.0, 89.0, 41.0, 25.0]]"
.\rgb_\C720_2017_12_31_15_49_46\1.jpg,"[[1.0, 125.0, 78.0, 47.0], [120.0, 85.0, 20.0, 17.0], [125.0, 130.0, 97.0, 41.0], [143.0, 88.0, 23.0, 17.0], [156.0, 86.0, 24.0, 14.0], [173.0, 105.0, 64.0, 32.0], [176.0, 82.0, 16.0, 9.0], [263.0, 126.0, 61.0, 26.0], [315.0, 119.0, 36.0, 27.0], [321.0, 139.0, 30.0, 30.0]]"
.\rgb_\C720_2017_12_31_15_49_46\7.jpg,"[[121.0, 84.0, 21.0, 19.0], [134.0, 108.0, 84.0, 32.0], [142.0, 85.0, 25.0, 24.0], [162.0, 85.0, 11.0, 17.0], [176.0, 75.0, 12.0, 16.0], [207.0, 144.0, 126.0, 53.0], [256.0, 125.0, 80.0, 31.0], [308.0, 118.0, 43.0, 19.0], [35.0, 100.0, 56.0, 27.0]]"
.\rgb_\C720_2017_12_31_15_49_46\12.jpg,"[[1.0, 114.0, 55.0, 34.0], [1.0, 94.0, 29.0, 14.0], [124.0, 87.0, 13.0, 14.0], [145.0, 88.0, 17.0, 16.0], [158.0, 89.0, 19.0, 12.0], [174.0, 77.0, 17.0, 15.0], [201.0, 106.0, 51.0, 24.0], [262.0, 131.0, 73.0, 29.0], [29.0, 105.0, 62.0, 25.0], [304.0, 117.0, 47.0, 27.0]]"
.\rgb_\C720_2017_12_31_15_49_46\16.jpg,"[[1.0, 119.0, 68.0, 47.0], [1.0, 93.0, 28.0, 18.0], [117.0, 100.0, 54.0, 26.0], [118.0, 86.0, 22.0, 16.0], [142.0, 92.0, 22.0, 12.0], [161.0, 81.0, 16.0, 18.0], [178.0, 74.0, 15.0, 20.0], [195.0, 113.0, 64.0, 22.0], [261.0, 128.0, 78.0, 27.0], [86.0, 119.0, 99.0, 37.0]]"
.\rgb_\C720_2017_12_31_15_9_47\1.jpg,"[[145.0, 90.0, 22.0, 13.0], [159.0, 82.0, 19.0, 15.0], [176.0, 88.0, 20.0, 14.0], [240.0, 125.0, 81.0, 31.0]]"
.\rgb_\C720_2017_12_31_15_9_47\12.jpg,"[[145.0, 90.0, 20.0, 15.0], [175.0, 89.0, 23.0, 16.0], [226.0, 123.0, 80.0, 30.0], [4.0, 123.0, 62.0, 33.0]]"
.\rgb_\C723_2017_12_31_10_12_34\13.jpg,"[[268.0, 139.0, 41.0, 22.0]]"
.\rgb_\C723_2017_12_31_10_32_36\1.jpg,"[[137.0, 152.0, 55.0, 33.0], [205.0, 143.0, 42.0, 29.0], [282.0, 154.0, 51.0, 28.0]]"
.\rgb_\C723_2017_12_31_10_32_36\12.jpg,"[[1.0, 165.0, 40.0, 28.0], [176.0, 149.0, 52.0, 29.0], [285.0, 142.0, 30.0, 25.0], [82.0, 160.0, 64.0, 40.0]]"
.\rgb_\C723_2017_12_31_10_52_18\1.jpg,"[[140.0, 148.0, 146.0, 59.0], [294.0, 135.0, 19.0, 27.0], [317.0, 137.0, 26.0, 22.0], [97.0, 153.0, 54.0, 28.0]]"
.\rgb_\C723_2017_12_31_10_52_18\8.jpg,"[[150.0, 148.0, 50.0, 25.0], [1.0, 177.0, 92.0, 37.0], [255.0, 140.0, 92.0, 47.0]]"
.\rgb_\C723_2017_12_31_10_52_18\9.jpg,"[[129.0, 146.0, 56.0, 28.0], [236.0, 145.0, 38.0, 19.0], [273.0, 138.0, 78.0, 46.0], [28.0, 172.0, 94.0, 40.0]]"
.\rgb_\C723_2017_12_31_11_12_23\1.jpg,"[[186.0, 143.0, 55.0, 32.0], [23.0, 153.0, 65.0, 27.0], [265.0, 141.0, 33.0, 22.0], [298.0, 141.0, 15.0, 22.0], [317.0, 137.0, 27.0, 21.0], [33.0, 139.0, 43.0, 21.0]]"
.\rgb_\C723_2017_12_31_11_12_23\16.jpg,"[[1.0, 181.0, 48.0, 44.0], [268.0, 140.0, 28.0, 25.0], [299.0, 136.0, 19.0, 25.0], [311.0, 133.0, 29.0, 26.0], [37.0, 142.0, 34.0, 19.0]]"
.\rgb_\C723_2017_12_31_11_32_24\1.jpg,"[[145.0, 156.0, 49.0, 26.0], [197.0, 150.0, 44.0, 24.0], [255.0, 143.0, 36.0, 22.0], [294.0, 136.0, 22.0, 25.0], [315.0, 135.0, 26.0, 23.0]]"
.\rgb_\C723_2017_12_31_11_32_24\5.jpg,"[[1.0, 180.0, 86.0, 49.0], [133.0, 149.0, 56.0, 32.0], [199.0, 150.0, 48.0, 25.0], [258.0, 144.0, 36.0, 23.0], [294.0, 139.0, 18.0, 22.0], [313.0, 135.0, 27.0, 22.0]]"
.\rgb_\C723_2017_12_31_11_32_24\6.jpg,"[[139.0, 150.0, 55.0, 30.0], [199.0, 151.0, 42.0, 26.0], [236.0, 139.0, 31.0, 20.0], [263.0, 146.0, 27.0, 17.0], [292.0, 139.0, 20.0, 20.0], [314.0, 137.0, 31.0, 21.0], [49.0, 173.0, 90.0, 42.0]]"
.\rgb_\C723_2017_12_31_11_52_23\4.jpg,"[[147.0, 149.0, 44.0, 24.0], [193.0, 142.0, 32.0, 19.0], [209.0, 149.0, 43.0, 25.0], [23.0, 136.0, 32.0, 21.0], [287.0, 142.0, 29.0, 18.0], [323.0, 135.0, 23.0, 21.0], [97.0, 143.0, 55.0, 24.0]]"
.\rgb_\C723_2017_12_31_11_52_23\18.jpg,"[[1.0, 138.0, 46.0, 28.0], [153.0, 150.0, 55.0, 29.0], [198.0, 144.0, 41.0, 23.0], [247.0, 144.0, 36.0, 22.0], [281.0, 136.0, 38.0, 25.0]]"
.\rgb_\C723_2017_12_31_12_12_28\3.jpg,"[[268.0, 141.0, 26.0, 15.0], [285.0, 143.0, 24.0, 18.0]]"
.\rgb_\C723_2017_12_31_12_32_18\2.jpg,"[[265.0, 141.0, 24.0, 19.0]]"
.\rgb_\C723_2017_12_31_12_32_18\14.jpg,"[[264.0, 141.0, 26.0, 19.0], [302.0, 177.0, 49.0, 28.0]]"
.\rgb_\C723_2017_12_31_12_52_27\1.jpg,"[[275.0, 137.0, 28.0, 26.0], [294.0, 143.0, 25.0, 16.0]]"
.\rgb_\C723_2017_12_31_13_32_21\4.jpg,"[[273.0, 135.0, 24.0, 19.0], [299.0, 143.0, 25.0, 17.0], [326.0, 134.0, 20.0, 17.0]]"
.\rgb_\C723_2017_12_31_13_52_29\10.jpg,"[[260.0, 142.0, 28.0, 20.0], [295.0, 140.0, 21.0, 17.0], [317.0, 139.0, 18.0, 15.0], [331.0, 132.0, 20.0, 21.0]]"
.\rgb_\C723_2017_12_31_14_12_18\2.jpg,"[[276.0, 136.0, 32.0, 22.0], [327.0, 137.0, 23.0, 19.0]]"
.\rgb_\C723_2017_12_31_14_12_18\9.jpg,"[[276.0, 139.0, 24.0, 22.0], [293.0, 193.0, 58.0, 31.0], [327.0, 137.0, 23.0, 18.0]]"
.\rgb_\C723_2017_12_31_14_12_18\11.jpg,"[[237.0, 191.0, 107.0, 41.0], [276.0, 137.0, 26.0, 22.0], [311.0, 171.0, 40.0, 37.0], [327.0, 134.0, 23.0, 22.0]]"
